koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_slogg,ra,dec
,1,0,0,0,575.42002,369.5923,17.22,4.02E+02,1.91,225,0.61,11.7,1,q1_q16_tce,4.448,297.88852,42.993031
,1,0,0,0,368.72715,434.378,5.06,4.27E+02,1.55,215,0.51,6.4,1,q1_q16_tce,4.569,295.06079,43.058811
0,0,1,0,0,100.303613,176.75827,10.578,4.88E+05,78.77,421,7.41,354.7,1,q1_q17_dr25_tce,4.397,284.52087,44.455078
0,0,1,0,0,0.83620025,131.91663,3.7127,3.31E+05,65.64,1932,3299.29,145.4,1,q1_q17_dr25_tce,4.438,292.30594,44.459366
,1,0,0,0,616.34132,154.168,12.724,1.29E+03,2.11,131,0.07,12.5,1,q1_q16_tce,4.659,291.03244,45.64106
,1,0,0,0,390.40832,265.436,7.916,2.52E+02,0.63,115,0.04,8.5,1,q1_q16_tce,4.858,287.42953,47.127609
,1,0,0,0,191.528018,260.9129,2.342,1.72E+02,1.32,334,2.95,6.4,1,q1_q16_tce,4.416,288.3555,47.106468
,1,0,0,0,386.59946,221.2945,3.305,3.81E+02,1.89,259,1.06,5.8,1,q1_q16_tce,4.487,288.50931,47.120701
0,0,0,1,0,15.4032765,137.9906,3.246,2.53E+02,1.32,626,36.41,9.2,1,q1_q17_dr25_tce,4.508,291.90961,47.174339
,1,0,0,0,61.0011095,144.84614,1.049,4.08E+02,2.55,536,19.57,4.6,1,q1_q16_tce,4.395,297.72064,47.134892
,1,0,0,0,198.232389,294.73515,1.919,4.16E+02,2.28,352,3.64,5.7,1,q1_q16_tce,4.382,298.49445,47.187271
0,0,1,0,1,0.66062715,131.8646,4.56,2.49E+02,26.13,2327,6966.29,7.8,1,q1_q17_dr25_tce,4.426,295.57947,43.06356
,1,0,0,0,456.5734,228.3838,5.465,3.98E+02,7.88,413,6.88,7.6,1,q1_q16_tce,3.216,297.68704,43.060162
0,1,0,0,0,601.13797,226.686,15.26,1.73E+02,1.81,254,0.99,9.9,1,q1_q17_dr25_tce,4.155,287.96262,43.132195
0,1,0,0,0,344.06248,451.4323,15.6,1.36E+02,5.26,589,28.42,17.7,1,q1_q17_dr25_tce,3.611,294.80457,43.138699
,1,0,0,0,39.94344731,170.5021796,1.71,,,,,,1,q1_q16_tce,,295.00153,43.171341
,1,0,0,0,466.90824,136.3731,2.64,6.60E+02,2.19,210,0.46,5.4,1,q1_q16_tce,4.456,297.65436,43.178551
,1,0,0,0,361.30991,469.7513,12.968,2.76E+02,7.07,422,7.5,10.6,1,q1_q16_tce,3.354,295.94467,44.445938
,0,1,0,0,199.4424134,240.8521,7.2533,3.22E+04,56.11,344,3.32,486.4,1,q1_q16_tce,4.288,281.76312,44.57719
0,0,1,0,0,31.59115876,162.501885,2.6431,1.43E+03,72.91,783,88.84,83.5,1,q1_q17_dr25_tce,3.714,285.0004,44.544991
,1,0,0,0,356.99135,235.7367,17.03,7.48E+02,2.47,240,0.78,13.8,1,q1_q16_tce,4.467,286.11569,44.592941
,1,0,0,0,96.120478,166.9531,1.125,2.85E+02,2.08,460,10.62,6,1,q1_q16_tce,4.245,288.92505,44.53577
0.511,0,0,1,0,9.63647672,134.93429,2.999,4.76E+01,2.02,1243,565.04,11.1,1,q1_q17_dr25_tce,3.631,291.80365,44.534592
,1,0,0,0,45.680876,142.3574,2.293,3.50E+02,14.5,1215,514.91,3.7,1,q1_q16_tce,2.608,293.66245,44.527512
,1,0,0,0,43.169798,159.086,9.686,1.21E+02,1.47,615,33.77,6.9,1,q1_q16_tce,4.176,295.5806,44.568977
,0,0,0,0,322.544807,267.9262,11.236,8.80E+01,0.68,219,0.55,12.1,1,q1_q16_tce,4.611,296.71918,49.35994
0,0,1,0,0,22.57494749,149.09617,36.756,1.34E+03,49.49,860,129.25,302.6,1,q1_q17_dr25_tce,4.192,291.64651,49.493408
0,0,0,1,0,85.5692223,188.06607,4.954,5.39E+02,6.85,536,19.51,18.2,1,q1_q17_dr25_tce,3.856,294.7627,49.430069
,0,0,1,0,422.255426,160.6562,4.974,1.94E+03,5.09,277,1.39,17.4,1,q1_q16_tce,4.364,285.36389,49.629608
,0,0,0,0,471.39698,247.0802,10.714,3.30E+02,1.87,265,1.16,13.1,1,q1_q16_tce,4.463,287.65161,49.686501
,0,0,0,0,436.42852,452.2705,13.8,1.64E+02,1.26,245,0.86,9.2,1,q1_q16_tce,4.466,287.29846,49.703049
0,0,1,0,0,64.71316809,171.3677102,5.69869,3.13E+05,62.03,482,12.8,3582.5,1,q1_q17_dr25_tce,4.44,296.70383,50.281551
0,0,1,1,1,1.036592136,132.089545,2.296,2.12E+03,293.01,4194,73013.77,150.6,1,q1_q17_dr25_tce,2.737,294.36172,50.307598
,0,0,1,0,371.54879,183.5693,9.841,1.26E+02,1.13,230,0.66,10.1,1,q1_q16_tce,4.41,289.96442,50.791859
,1,0,0,0,226.499243,131.6622,1.328,1.27E+02,0.89,245,0.86,4.7,1,q1_q16_tce,4.525,294.52161,50.795456
0,1,0,1,1,2.61594288,132.415,6.45,7.21E+01,0.92,1370,831.27,13.4,1,q1_q17_dr25_tce,4.476,291.20724,50.91663
0,0,1,1,0,1.686009643,133.060575,1.1818,3.90E+02,1.81,1442,1024.99,48.5,1,q1_q17_dr25_tce,4.539,295.12543,50.906052
,1,0,0,0,344.961485,208.2266,3.023,4.28E+02,1.61,230,0.66,6.2,1,q1_q16_tce,4.51,285.86667,48.407742
,1,0,1,0,163.820347,232.6163,1.331,1.20E+03,2.59,251,0.93,7,1,q1_q16_tce,4.594,290.1449,51.25771
,1,0,1,0,151.577009,194.7958,2.59,4.68E+02,3.67,502,14.96,9.3,1,q1_q16_tce,4.106,295.91843,51.250118
0,0,0,1,1,8.34410791,136.54528,1.606,2.55E+02,1.75,993,229.93,9.9,1,q1_q17_dr25_tce,4.434,298.75833,48.59779
,1,0,0,0,545.4562397,131.6984103,5.91,,,,,,1,q1_q16_tce,,289.40317,51.736649
0,0,1,0,0,2.709570339,134.084891,5.57527,1.32E+04,223.75,2427,8211.89,900.9,1,q1_q17_dr25_tce,3.18,289.70395,51.714401
0,1,0,1,0,0.855294909,131.6579596,2.89112,6.77E+03,49.03,2137,4916.23,870.3,1,q1_q17_dr25_tce,4.27,290.26956,51.916302
,1,0,0,0,350.609298,163.1091,1.621,3.70E+02,3.88,405,6.37,3.6,1,q1_q16_tce,3.934,290.38977,52.171055
,1,0,0,0,452.40428,189.0844,17.2,2.17E+02,1.58,256,1.01,8.2,1,q1_q16_tce,4.437,285.72473,48.607632
0,0,1,0,0,0.699985822,131.840533,3.02633,3.89E+05,46.27,1653,1761.47,626.9,1,q1_q17_dr25_tce,4.617,287.57657,48.679379
0,0,0,1,0,35.8726918,131.5668,4.402,9.16E+02,62.51,1670,1837.31,24.6,1,q1_q17_dr25_tce,2.494,294.86819,48.649578
,1,0,1,0,386.2240091,506.1610851,4.93,,,,,,1,q1_q16_tce,,295.89526,48.832939
,0,0,0,0,588.63759,246.525,3.84,3.22E+02,1.52,185,0.28,7.4,1,q1_q16_tce,4.479,285.33615,49.190769
0,0,0,0,1,9.8338474,132.5363,14.585,5.76E+01,0.98,946,188.78,23.8,1,q1_q17_dr25_tce,4.308,286.83151,49.18824
0,0,1,0,0,1.080695116,131.86822,7.449,3.13E+05,155.22,3344,29671.05,198.8,1,q1_q17_dr25_tce,3.937,291.297,49.244469
0,0,1,0,0,24.0733775,141.13539,19.612,1.33E+03,27.78,1263,601.46,76.9,1,q1_q17_dr25_tce,2.843,298.75,44.57254
0,0,0,1,1,1.71029474,131.61307,2.946,1.59E+02,1.04,1267,610.77,14.5,4,q1_q17_dr25_tce,4.586,292.72137,41.904919
0.003,0,1,0,0,1.838514245,132.101259,3.2601,1.19E+05,57.6,1572,1447.16,470,1,q1_q17_dr25_tce,4.326,292.89972,37.659309
0.001,0,1,0,0,8.412008943,139.6485198,5.41096,1.36E+05,50.83,1100,345.76,5696.2,1,q1_q17_dr25_tce,4.225,291.8497,37.738621
0,0,1,0,0,3.912679136,133.4288498,3.556,2.92E+05,1794.2,1018,253.12,1229.9,1,q1_q17_dr25_tce,4.553,293.01654,38.318451
0,0,1,0,0,7.544804312,137.11963,8.2678,6.50E+03,63.99,1233,546.03,587.2,1,q1_q17_dr25_tce,3.984,292.77972,38.448551
0,0,1,0,0,2.283466438,132.34883,7.7999,8.64E+05,218.79,2014,3883.24,1103.1,1,q1_q17_dr25_tce,4.089,291.74445,37.591019
0,0,1,0,0,0.692807507,131.88094,1.49242,2.53E+04,46.44,2057,4211.9,260.9,1,q1_q17_dr25_tce,4.438,290.04553,37.939384
0,0,1,0,0,17.27929077,135.2741342,5.07591,1.64E+05,27.66,556,22.63,2841.5,1,q1_q17_dr25_tce,4.623,292.9306,37.96442
0,0,1,0,0,4.326946311,132.1921929,5.55905,4.09E+05,106.99,1481,1137.15,4247.8,1,q1_q17_dr25_tce,4.078,301.16916,44.645962
,1,0,0,0,527.29093,209.218,14.305,2.01E+02,1.3,216,0.51,16,2,q1_q16_tce,4.466,286.85727,44.766392
,1,0,0,0,168.858303,237.5792,12.964,1.19E+02,2.41,526,18.16,9.7,2,q1_q16_tce,3.907,298.54065,44.767578
0,0,1,0,0,19.38444245,137.214882,20.5899,3.37E+03,28.3,1185,466.04,685.3,1,q1_q17_dr25_tce,3.291,296.66501,44.853069
0,0,1,0,0,2.179924994,132.1293516,4.87581,2.53E+05,60.99,1448,1040.63,4541.1,1,q1_q17_dr25_tce,4.487,293.68591,45.238609
0,0,1,0,0,10.13540105,132.3238999,5.6831,2.56E+05,89.16,1035,270.76,4311.3,1,q1_q17_dr25_tce,4.103,300.93588,45.205688
,0,0,1,1,2.02487934,131.9026,1.621,1.46E+02,1,1284,643.17,7.7,2,q1_q16_tce,4.496,287.16849,39.379581
0,1,0,1,1,12.4249559,141.5823,16.332,1.10E+02,0.88,703,57.8,17.6,3,q1_q17_dr25_tce,4.54,297.55859,40.63467
,1,0,0,1,12.427135,141.4159,12.81,3.25E+01,1.05,1143,403.8,4.2,2,q1_q17_dr24_tce,4.054,297.72037,40.6502
0.002,0,1,0,0,1.946198513,132.314091,4.0336,1.31E+05,52.58,1853,2779.44,902.8,1,q1_q17_dr25_tce,4.165,287.03967,38.640308
0,0,1,1,0,30.4838006,149.8133,2.6,1.84E+04,23.87,315,2.32,9.4,1,q1_q17_dr25_tce,4.717,285.05515,38.985008
0,0,1,1,0,5.7584367,135.11279,2.587,7.37E+02,66.22,3389,31195.25,26.8,1,q1_q17_dr25_tce,2.194,291.98096,38.97118
0,1,0,1,1,25.9522913,154.8689,10.977,5.58E+02,2.03,567,24.49,14,2,q1_q17_dr25_tce,4.547,293.70291,38.956291
0,0,1,0,0,8.58599537,136.21367,2.4078,8.18E+02,39.03,2319,6831.52,36.9,1,q1_q17_dr25_tce,2.605,296.03302,38.936691
0,0,1,1,0,9.892240848,136.693856,4.1774,5.28E+03,40.38,907,160.25,314,1,q1_q17_dr25_tce,4.461,295.69324,39.006538
0,0,1,1,0,1.129848432,131.789871,2.07578,4.66E+03,120.13,3553,37690.9,490.6,1,q1_q17_dr25_tce,2.984,293.1304,38.127789
0,0,1,0,0,7.244778994,131.8598491,3.3873,9.91E+04,25.68,818,105.76,1761.4,1,q1_q17_dr25_tce,4.586,294.48996,38.199619
,1,0,0,0,110.1552727,211.5620379,2.04,,,,,,3,q1_q16_tce,,294.48996,38.199619
0,0,1,0,1,0.730964241,132.19448,2.483,4.40E+01,0.99,2467,8801.05,28.7,1,q1_q17_dr25_tce,4.152,289.81143,38.324951
0,0,1,0,0,17.73402024,143.9226707,7.27595,1.87E+05,93.52,892,149.48,2905.9,1,q1_q17_dr25_tce,4.04,290.25485,38.34166
0,0,1,1,0,0.829019343,131.46667,4.8401,2.78E+05,90.08,2492,9089.67,631.1,1,q1_q17_dr25_tce,4.271,296.03485,45.490822
0,0,1,0,0,1.1080999,131.7222,3.3542,3.81E+05,124.19,2212,5632.6,155.4,1,q1_q17_dr25_tce,3.865,300.95703,45.449188
,1,0,0,0,215.778765,180.324,3.737,3.78E+02,14.71,610,32.65,5.8,2,q1_q16_tce,3.042,287.84042,45.599751
0,1,0,1,1,94.22498,196.1757,22.445,3.46E+02,1.84,387,5.28,15.5,3,q1_q17_dr25_tce,4.525,289.71487,39.283871
,1,0,0,0,241.0122,263.077,1.19,2.16E+02,4.41,600,30.56,4.1,2,q1_q16_tce,3.829,293.71811,41.430939
,1,0,0,0,164.689421,287.2483,1.847,5.21E+02,2.24,340,3.15,4.6,2,q1_q16_tce,4.495,295.19983,46.731731
0.292,0,1,0,0,4.264729569,135.198495,2.2075,2.27E+04,29.95,1428,983.86,201.6,1,q1_q17_dr25_tce,4.084,285.14496,39.186989
0,0,1,0,0,4.804469712,136.0047256,3.51946,1.33E+05,30.97,958,198.67,1177.8,1,q1_q17_dr25_tce,4.558,289.31421,39.131359
0,0,1,1,0,6.150529292,132.522141,4.4562,2.42E+03,49.79,1421,964.26,301.4,1,q1_q17_dr25_tce,4.084,294.68643,39.396561
0,0,1,1,0,4.944927575,131.61124,3.4648,1.03E+03,19.43,728,66.56,62.5,1,q1_q17_dr25_tce,4.59,293.73715,39.825859
0,0,1,0,0,4.442517008,133.608114,2.43922,2.53E+04,26.08,1258,593.85,396.2,1,q1_q17_dr25_tce,4.387,288.47214,40.087662
0,0,1,0,0,62.7356439,152.22026,10.7925,2.44E+05,90.12,590,28.65,1115.3,1,q1_q17_dr25_tce,4.127,297.95358,40.153252
0,0,1,1,0,7.035518449,137.950087,3.5286,2.14E+03,24.91,782,88.6,91.5,1,q1_q17_dr25_tce,4.566,284.04843,40.408539
0,0,0,1,0,0.579516759,132.00256,1.342,2.70E+01,0.6,2484,8953.61,9.8,1,q1_q17_dr25_tce,4.387,294.41693,43.799587
0.228,1,0,0,0,16.2480865,143.96708,8.232,4.39E+02,2.38,704,58.1,21.1,1,q1_q17_dr25_tce,4.436,295.05994,38.855911
,1,0,0,0,466.9407,244.7508,30.56,9.79E+02,2.9,230,0.66,13.7,2,q1_q16_tce,4.436,295.05994,38.855911
,1,0,0,0,289.788624,370.8039,2.857,4.74E+02,5.51,537,19.6,6.6,2,q1_q16_tce,3.946,295.32828,38.8475
,1,0,0,0,55.00402906,134.2268671,6.06,,,,,,4,q1_q16_tce,,294.4754,39.00388
0,0,1,0,0,2.873657901,132.5847,2.1054,4.39E+04,110.29,1830,2645.12,65.6,1,q1_q17_dr25_tce,3.829,284.62463,39.17878
0,0,1,0,0,1.680425996,132.33173,5.4548,2.77E+05,102.31,2203,5564.77,440.1,1,q1_q17_dr25_tce,4.145,292.57278,45.757729
,1,0,0,0,0.53345831,132.001459,1.32,,,,,,1,q1_q17_dr24_tce,,295.34586,45.768803
0,1,0,0,0,20.6864602,133.8900931,37.7424,1.36E+05,184.22,1210,506.27,1656.7,3,q1_q17_dr25_tce,3.106,295.90674,45.724098
,1,0,0,0,131.68018,229.6497,14.73,2.07E+03,5.96,444,9.15,9.2,1,q1_q16_tce,4.288,299.77258,45.778999
,1,0,0,0,200.762693,308.7451,2.215,1.92E+03,15056.9,692,54.06,5.5,2,q1_q16_tce,3.716,299.79901,45.735371
0,0,1,0,0,1.123258617,132.02671,4.27355,3.78E+05,150.94,3215,25226.88,779.2,1,q1_q17_dr25_tce,4.023,292.43274,45.853409
0,1,0,1,1,12.4250319,141.4868672,1.4446,2.95E+01,0.89,1030,266.45,2.7,2,q1_q17_dr25_tce,4.133,297.58194,40.5313
0,1,0,1,0,12.4297161,141.2846,15.078,1.93E+02,1.26,742,71.78,13.3,1,q1_q17_dr25_tce,4.534,297.52072,40.585419
0,1,0,1,1,12.4288476,141.2012,16.43,1.65E+02,1.12,725,65.27,15.2,1,q1_q17_dr25_tce,4.513,297.52277,40.581341
0,1,0,1,1,12.4258252,141.5229,21.841,1.30E+02,1.27,822,108.1,30,1,q1_q17_dr25_tce,4.426,297.55103,40.557388
0,0,1,0,0,153.725848,284.07258,117.52,5.26E+03,259.36,734,68.48,302.3,1,q1_q17_dr25_tce,2.781,280.77213,44.18874
0,1,0,1,1,12.4257907,141.5345,19.859,3.40E+02,1.27,589,28.51,28.2,1,q1_q17_dr25_tce,4.586,297.6044,40.53286
0,1,0,1,1,12.4253356,141.58,27.49,3.74E+02,2.02,683,51.57,35.4,1,q1_q17_dr25_tce,4.541,297.61758,40.506771
0,1,0,1,1,12.4254201,141.5458,18.56,1.45E+02,0.84,659,44.57,24.9,1,q1_q17_dr25_tce,4.643,297.66727,40.51413
0,1,0,1,1,12.424995,141.5904,20.282,5.15E+01,2.06,1293,660.61,21.4,1,q1_q17_dr25_tce,3.707,297.75357,40.55262
0,1,0,1,1,12.4227918,141.7972,27.29,2.03E+02,1.44,634,38.29,15.5,1,q1_q17_dr25_tce,4.62,297.5343,40.653389
0,0,1,0,0,22.9134463,140.6466918,4.11699,2.52E+05,81.61,811,102.27,6512.7,1,q1_q17_dr25_tce,4.294,287.83334,39.221272
,1,0,0,0,10.0046881,136.47719,2.389,5.06E+01,1.9,1466,1091.58,8.3,3,q1_q17_dr24_tce,3.779,287.83334,39.221272
0,0,1,1,1,8.65315602,136.64735,2.627,4.18E+02,1.37,643,40.5,13.6,1,q1_q17_dr25_tce,4.605,289.76312,39.245178
0,0,1,0,0,2.243015737,133.450825,4.31675,2.78E+05,92.34,1813,2547.31,5552.2,1,q1_q17_dr25_tce,4.084,296.64883,39.318588
0,0,1,0,0,4.694218481,133.780334,4.53365,1.75E+05,35.81,946,189.23,739.8,1,q1_q17_dr25_tce,4.575,285.58578,39.47913
0,0,1,0,1,0.87683182,132.06142,1.96,,,,3077.39,,1,q1_q17_dr25_tce,,287.15613,45.979259
0,0,1,1,0,0.953734449,132.413233,1.7616,1.24E+03,47.65,2672,12038.6,120.5,1,q1_q17_dr25_tce,4.265,294.48807,46.002289
0,0,1,0,0,2.073873563,132.59754,6.5605,6.04E+05,274.78,3150,23242.18,637.1,1,q1_q17_dr25_tce,3.688,297.11075,46.0896
0,0,1,0,0,15.71378722,132.0981464,11.3122,6.04E+04,27.64,747,73.68,3602,1,q1_q17_dr25_tce,4.399,299.6091,46.11824
0,0,1,0,0,7.964440392,136.194674,9.1701,6.85E+04,18.98,755,76.69,693.8,1,q1_q17_dr25_tce,4.548,285.88449,46.289829
0,0,1,1,0,0.518071538,131.92715,1.7865,2.20E+03,42.1,2536,9823.05,152.1,1,q1_q17_dr25_tce,4.273,296.18518,43.978649
0,0,0,1,0,2.151214629,131.74391,2.226,3.33E+02,14.54,3287,27604.18,28.5,1,q1_q17_dr25_tce,2.635,288.01651,46.206921
,1,0,0,0,320.1847186,423.2096375,11.94,,,,,,2,q1_q16_tce,,293.45612,41.048222
0,1,0,1,1,12.426469,141.4649,25.71,1.81E+02,1.66,729,66.74,24.2,1,q1_q17_dr25_tce,4.544,297.55954,40.639469
0,1,0,1,1,12.4262889,141.4617,18.764,9.42E+01,1.23,864,131.83,20.5,1,q1_q17_dr25_tce,4.433,297.58768,40.632092
0,1,0,1,1,12.424747,141.6151,25.24,1.39E+02,1.35,691,53.94,30.7,1,q1_q17_dr25_tce,4.569,297.59531,40.660728
0,1,0,1,1,12.4255705,141.5298,28.88,1.39E+02,1.37,721,63.95,21.1,1,q1_q17_dr25_tce,4.564,297.74551,40.67429
0,1,0,1,1,12.426173,141.5013,30.64,1.15E+02,2.67,1006,242.41,36.9,1,q1_q17_dr25_tce,4.181,297.74567,40.652519
0,1,0,1,1,12.4244306,141.647,26.15,2.14E+02,1.59,714,61.31,15.5,1,q1_q17_dr25_tce,4.581,297.63263,40.709129
0,0,1,0,0,6.71738328,137.2100078,3.60057,1.65E+05,37.65,883,143.87,1208.2,1,q1_q17_dr25_tce,4.416,283.43982,40.83622
0,0,1,0,0,24.9559985,149.094437,2.76331,4.86E+03,36.91,1438,1011.42,555.6,1,q1_q17_dr25_tce,3.78,290.02435,39.563389
0,0,1,0,0,4.426942241,133.564383,1.6116,2.90E+03,5.43,958,199.4,68.9,1,q1_q17_dr25_tce,4.569,287.13815,39.673592
0,0,1,0,0,3.454241684,131.711253,4.69505,8.82E+04,75.11,2010,3867.02,6581.3,1,q1_q17_dr25_tce,3.822,289.96436,39.811352
0,0,1,0,0,1.457256942,131.60891,6.51381,3.65E+05,98.16,2112,4686.52,2443.8,1,q1_q17_dr25_tce,4.235,290.47803,46.537949
0,0,1,0,0,10.81824842,137.17026,18.2848,1.37E+04,11.71,830,112.55,581,1,q1_q17_dr25_tce,4.446,293.45514,46.521751
0,1,0,0,0,2.559236603,132.263863,1.6706,1.13E+04,37.66,1296,665.95,45.7,1,q1_q17_dr25_tce,4.534,295.07114,46.68782
,1,0,0,0,281.35877,390.582,7.74,2.79E+02,4.22,446,9.34,6.2,5,q1_q16_tce,3.728,299.87131,46.822491
,1,0,0,0,462.12345,408.2031,8.46,6.99E+02,1.9,169,0.19,6.9,2,q1_q16_tce,4.559,298.90012,47.146481
,1,0,0,0,101.889228,213.9353,2.71,8.09E+01,1.43,487,13.26,8.5,5,q1_q16_tce,4.073,286.39584,43.075821
,1,0,0,0,48.5023669,168.2091,1.053,7.40E+02,906.03,192,0.32,5.5,1,q1_q16_tce,4.991,287.26215,42.03231
,1,0,0,0,524.14139,344.9169,11.603,4.04E+02,1.88,237,0.74,9.2,1,q1_q16_tce,4.481,288.97574,41.279121
0,0,1,1,0,41.86539723,161.17679,6.663,4.31E+03,31.14,500,14.79,103.4,1,q1_q17_dr25_tce,4.584,297.76053,40.829948
0.802,0,1,0,0,4.553370029,135.433898,3.2209,2.37E+04,25.84,1264,603.58,570.6,1,q1_q17_dr25_tce,4.346,293.2944,41.035351
0,0,1,0,0,5.262652179,135.6269856,2.85554,2.27E+04,35.99,1499,1191.71,2246.9,1,q1_q17_dr25_tce,4.212,292.1745,41.290661
,1,0,0,0,345.9820728,392.1763832,2.97,,,,,,3,q1_q16_tce,,292.19397,47.457088
0,0,1,0,0,16.6218534,133.5526451,3.91517,5.53E+04,22.32,719,63.3,1872.6,1,q1_q17_dr25_tce,4.451,297.00006,41.290031
0,0,1,0,0,19.74161604,136.446922,3.07231,8.88E+04,82.98,902,156.6,2153,1,q1_q17_dr25_tce,4.183,289.86105,41.408192
0,0,1,0,0,5.455766383,136.907217,2.8923,1.05E+05,28.2,795,94.27,536.8,1,q1_q17_dr25_tce,4.625,293.21854,41.417339
0,0,1,1,0,22.44620704,149.1595,7.5491,1.63E+03,58.2,894,150.81,138.8,1,q1_q17_dr25_tce,3.969,297.7937,41.402401
0,0,1,0,0,1.237147407,132.6581514,7.06623,4.35E+05,106.18,2107,4680.26,5557.4,1,q1_q17_dr25_tce,4.16,289.02982,39.951889
0,0,1,1,0,1.28619671,131.87462,1.114,1.37E+02,1.27,1646,1740.01,5.9,2,q1_q17_dr25_tce,4.391,294.44336,40.06134
0,0,1,0,0,2.649026189,133.379281,2.4698,5.22E+04,32.7,1377,852.59,190.1,1,q1_q17_dr25_tce,4.342,284.34503,40.196091
0,0,1,0,0,6.932281325,134.876198,11.0301,6.41E+03,90.57,1872,2902.34,325.8,1,q1_q17_dr25_tce,4.08,297.40039,40.149479
0.001,0,1,0,0,2.151384476,133.1088143,3.34471,2.64E+05,66.2,1725,2097.48,2657.6,1,q1_q17_dr25_tce,4.19,298.40985,40.156792
0,0,1,0,0,0.562273947,131.52433,3.1572,6.70E+01,0.73,2083,4412.19,52.4,1,q1_q17_dr25_tce,4.45,291.06418,44.170399
0,1,0,0,0,17.4352218,143.2261,51.666,6.03E+02,67.91,1195,482.16,121.8,1,q1_q17_dr25_tce,3.706,297.16843,40.27552
,1,0,0,0,117.634213,176.0874,3.82,2.53E+02,3.78,513,16.34,8.7,2,q1_q16_tce,3.711,296.10846,47.222279
0,0,1,0,0,21.02544702,148.2226428,6.52216,1.16E+05,135.84,1123,376.4,4881.9,1,q1_q17_dr25_tce,3.798,298.82739,47.25774
0,0,0,0,1,0.933753371,131.50945,4.438,4.73E+01,1.44,3137,22850.9,19.8,1,q1_q17_dr25_tce,3.998,292.76028,47.448299
0,0,1,0,0,1.72153588,131.7292,1.9227,3.99E+04,12.89,1045,281.41,29.3,1,q1_q17_dr25_tce,4.607,298.10834,47.487919
0,0,1,1,0,2.765621941,133.680095,2.3191,8.34E+03,34.42,1134,391.86,173.2,1,q1_q17_dr25_tce,4.542,298.82443,41.435921
0.001,0,1,0,0,3.664964374,134.152879,3.9058,9.08E+04,30.98,1184,464.89,437.8,1,q1_q17_dr25_tce,4.403,282.68491,41.587959
0,0,1,0,0,6.8072842,135.5474,1.9477,1.46E+04,31.15,1156,421.16,32.9,1,q1_q17_dr25_tce,3.935,287.3327,41.506672
0.034,0,1,0,0,2.136577151,133.026579,2.4682,7.91E+04,43.89,1311,698.75,124.3,1,q1_q17_dr25_tce,4.442,293.19833,41.558311
0.005,0,1,0,0,2.638432816,133.003946,2.42989,4.85E+04,49.77,1933,3299.02,529.4,1,q1_q17_dr25_tce,3.991,285.5184,41.660469
0,1,0,0,0,11.99100036,139.598337,6.4648,3.76E+05,78.78,897,153.29,802.9,1,q1_q17_dr25_tce,4.271,296.29636,41.604561
0,0,0,1,1,2.03746414,131.54567,2.895,1.39E+02,1.12,1474,1118.26,14.1,2,q1_q17_dr25_tce,4.496,295.81454,47.69035
0,0,1,0,0,37.80694072,153.8409531,3.84264,1.06E+05,72.01,617,34.14,1571.8,1,q1_q17_dr25_tce,4.41,292.07166,42.076382
0,1,0,1,1,12.42555055,141.5457,28.492,4.09E+02,3.79,1027,262.42,123.7,1,q1_q17_dr25_tce,4.155,297.61353,40.584942
0,1,0,1,1,12.42592247,141.54848,31.5,8.71E+03,79.21,1547,1353.9,190.8,1,q1_q17_dr25_tce,3.06,297.66788,40.58028
,0,1,0,1,12.4237327,133.9642,18.15,3.01E+01,1.12,1057,294.63,20.1,1,q1_q16_tce,3.72,297.7027,40.68623
,1,0,0,0,94.38163,171.3362,11.87,9.12E+01,2.04,537,19.72,7.5,3,q1_q16_tce,3.72,297.7027,40.68623
,1,0,1,0,210.899577,230.1954,2.167,3.35E+03,4.85,268,1.22,7.8,2,q1_q16_tce,4.5,299.61707,47.406021
0,0,1,0,0,3.103730697,132.8744585,6.93402,3.69E+05,75.28,1340,763.25,5143.6,1,q1_q17_dr25_tce,4.422,282.18964,47.523762
,1,0,0,0,253.40538,273.6514,7.43,2.41E+02,2.69,443,9.13,5,3,q1_q16_tce,4.151,295.68192,47.591881
0,0,1,0,0,5.110771787,133.315344,2.48392,5.07E+04,26.98,1048,284.85,394,1,q1_q17_dr25_tce,4.523,296.6817,47.600342
0,1,0,0,0,1.463773705,132.807589,1.9123,6.48E+04,21.79,1329,739.19,119.7,1,q1_q17_dr25_tce,4.599,292.47943,47.83461
0,1,0,0,0,4.46255312,133.64977,14.0957,2.27E+04,52.74,1795,2458.34,140.9,1,q1_q17_dr25_tce,3.277,296.97522,47.886551
,1,0,0,0,79.87804945,184.7704412,3.19,,,,,,1,q1_q16_tce,,295.43433,44.53112
0.019,0,1,0,0,3.026764871,133.3279059,4.32532,6.67E+04,26.36,1360,810.38,1561.2,1,q1_q17_dr25_tce,4.459,294.33139,42.093979
0.001,0,1,0,0,3.840130917,135.139765,2.8951,6.04E+04,33.44,1205,498.48,275.6,1,q1_q17_dr25_tce,4.418,297.47104,42.087898
0,0,1,0,0,5.554227226,135.16203,4.77434,1.42E+05,31.71,930,176.7,1517.7,1,q1_q17_dr25_tce,4.465,292.63113,42.180779
